smiles,gap
c1c(=O)cnoc1N,0.1839
CC1CC2OC1C2C=O,0.217
O=CC12COC1CO2,0.2061
CC1CC1CC#CC=O,0.2054
OC1=CNC(=O)C(=N)N1,0.1686
O=C1C2CC2N2CC12,0.2109
OC1C2CCC1COC2,0.3181
CC(C1CC1C)C(C)=O,0.2283
ON=C1CC2CC1O2,0.2555
CCC1(O)C(C)OC1C,0.3023
NC(=O)N1C2C3NC3C12,0.2533
CC(O)C(=O)C1NC1C,0.2238
CC(C)C(C)C=O,0.2268
CN(C=O)C(=O)N,0.2498
CC(=O)C1(O)CN2CC12,0.2116
CC1CC23CCC2(C1)N3,0.2857
C1C=CC=CCNC1=O,0.1905
OC1CNC2=C1C=NO2,0.2193
CCOC12CC1C1NC21,0.2863
OC12CC1CC1(CO1)C2,0.3351
c1c[nH]nc1C2CC2,0.254
CC1(C=O)C(O)C1CO,0.228
N=C1OC2C3CC(O3)C12,0.2843
c1c(cnoc1=O)N,0.1776
CN1CC(C)(N=C1)C#N,0.2368
N=COCCNC=O,0.2418
CCCCCN1CC1,0.3192
O=C1CCC=C2CNC12,0.2019
c1ccnc(c1)C2CC2,0.2215
CN=C(C#N)NC1CC1,0.2025
CC1CCCC1O,0.3287
CC1(CO1)C#CCC#N,0.2728
OC1CCC2(O)CC12,0.3263
CC1C2C(C)C1C21CO1,0.3455
CCC1(CO1)C1CC1,0.3531
OCC1NC1C1CO1,0.3136
CC1=NCCCO1,0.2718
Cc1c(c(oc1O)N)N,0.2228
CCOCC1CC(C)O1,0.3251
O=C1C2CCC11COC21,0.2292
N=COC1C2OC2C1=O,0.198
CC(O)C1OCC1(C)C,0.3047
O=CC1C2CC1COC2,0.2223
CC12CC1OC(=N)OC2,0.2863
CC1(C=CC(=NC)O1)C,0.2012
c1c(c(no1)O)CO,0.254
O=C1CN2C(CC#N)C12,0.2167
c1cnc(nc1)O,0.2146
Cc1c[nH]cc1NC=O,0.2131
CC12OC1C1NC2C1=O,0.246
O=C1COCC2(CN2)C1,0.213
NC1=C(F)N=NOC1=N,0.155
CC1C=CCC1OC=O,0.2614
C#CC(C#C)(C1CC1)O,0.2783
CCCC(=O)NC(=O)N,0.2429
NC(=O)C1C2C3CN3C12,0.2483
CC1(CCC1)OCC=O,0.2285
CC1CCCC11CO1,0.3293
CNC1=NOC(=N)C=N1,0.1418
NC=[NH+]C1=COC(=N)[N-]1,0.0812
C1CC11C2COC1OC2,0.3299
CC1C(O)CCCC1O,0.2988
OC1CCOC1C1CN1,0.3192
N=C1C2C3NC(=O)N1C23,0.2306
CCC1(C)OCC2OC12,0.3349
CC1C(CO)CC1CO,0.3306
OC1C=CC2(O)CC1C2,0.246
CC1CC2(C)CC1(C)O2,0.3208
CC1=C(C2(CC2)OC1)C,0.229
CC12CC(C1)N2CC=O,0.2076
C1OC2C=CC1C1OC21,0.2406
Cn1cncc1CC#C,0.246
CCOC(=O)NC(=N)N,0.2486
C#CCNC(=O)CC=O,0.2226
N=C1OC2CC(O1)C2=O,0.2004
C1CC12CC(C2)NC=O,0.2801
CCC12CC(O1)C2=O,0.2438
NC1C(CC#N)C1C#N,0.2676
CCC(O)C1NCC1=O,0.2147
CC1C2CC(C)CC12C,0.3235
N#CC1OCCC2CC12,0.2891
CC1C(CC#N)CC1=O,0.2202
C1COC(=N1)C#N,0.2192
Cc1nc(on1)CC#N,0.2593
CC(C#N)(C#N)C1CO1,0.2874
CNCC(C=O)C#N,0.1874
C#CCC1CC2CC12,0.3075
C(=N)Nc1c(n[nH]n1)N,0.1929
CCC1=NC(=N)NC=N1,0.1834
N#CC1CCCC2NC12,0.2963
C1C(CO1)(CC=O)CO,0.2015
CCCc1cnnnn1,0.1657
CN1C2C(O)C2(O)C1=O,0.2309
O=C1CN2CC2C1=O,0.1391
CC1(C)C2CC(C=O)C12,0.2203
O=C1NCC11CC2CN12,0.2589
OCC1C(=N)OCC1=O,0.2125
CC1OC(C)C(O1)C#C,0.2876
c1ccnc(c1)NC=O,0.2071
OCC1OC1CCC#N,0.3076
CN=C1NC(=O)C2CC12,0.2309
O=C1NC2CC3C(O1)C23,0.3039
CC1OC(=N)C(=O)C1O,0.1884
COCC1CCO1,0.3208
Cc1nn(c(=O)o1)C=O,0.2243
N#CCC1C2CCC1O2,0.2912
N=C1C2C3OC(=N)N1C23,0.2496
CCC(CO)C#N,0.3096
N=COC1CCC1C#N,0.2812
COC12CN3C(C=C1)C23,0.224
CCC12CC1CC(=N)O2,0.2719
CCOC(C=O)C=O,0.1968
COCC(=NO)C#C,0.209
CCC1CCC(C)(O)C1,0.3279
COC1C2CC(C2)C1C,0.3242
CC#CC(C)(CO)C#C,0.285
CC#CCOC1CCC1,0.2834
OC1CC2(CC1C2)C#N,0.3056
CC1=CNC(=O)C12CC2,0.2019
N=C1OC(C=O)=NC=N1,0.1506
[NH3+]C(CC([O-])=O)C#C,0.2642
OC1COC(=O)C1O,0.2753
CC1=CCC(C1)C(N)=O,0.2577
CCC([NH3+])C(N)C([O-])=O,0.2683
C1CC1NC=O,0.2757
CC1(CO)CCC2CN12,0.3
CN1CC=CC1=O,0.2104
C1OC23C1CC1C2OC31,0.2862
CC1=NOC(O)=NC1=N,0.203
CCC1=NCC(=O)N1,0.2353
COC1C=CCC1C#C,0.2552
C1C2C3C1C21CCC=C31,0.261
C1CC2OCC12,0.3159
OCC1CN1CC#N,0.2765
CC(O)C(C)COC=O,0.2861
Cn1c(c(cn1)CO)N,0.2353
CC1(C)CCC2CC2C1,0.3318
C1OC2C3CCCC12O3,0.2738
CCOC(=N)C1CC1,0.2825
O=CNCC#CC1CN1,0.2551
c1c(c([nH]c1N)O)N,0.2152
CC#CC1COC(=N)C1,0.2799
OCC(O)C#CC1CO1,0.2652
NC(=O)OC12CC1CC2,0.3074
COC1CC1C(C)(C)C,0.3247
CC1(CCOCC1)CO,0.312
CCC1CC(C)C(C)O1,0.3181
CC1(NC(=N)C1O)C=O,0.212
CC(O)C(=N)N(C)C=O,0.2375
CCC(O)C(O)C#C,0.283
CC(C)C(=N)N(C)C=O,0.2394
CCC1C2OC1C1CC21,0.3296
C1CC2=C(C1)COCC2,0.2536
CC1C2CC1(C)C(=O)C2,0.2268
C#CC1=CCCCC1=O,0.1838
CC1(OCC2CC12)C#C,0.2969
CCC1(C)CC=CCO1,0.2671
C1CC=CCCOC1,0.2586
OCC(C=O)C(=O)CO,0.2098
COCC(C)CCO,0.3312
CC(O)C(C)C(=O)C=O,0.155
OC1C2C(=N)OC12C#C,0.2438
C#CCc1[nH]nc(n1)O,0.2458
N#CCC1C2CC1O2,0.2837
OCC1C(O)C1C1CO1,0.3021
Cc1ccnn1C(=O)C,0.2112
OC1C2CN2C1=O,0.2216
CN=C(C(=O)C1CC1)N,0.1905
OCC1(O)C2CC1N2,0.287
CN(C)C(C)(CO)C=O,0.2027
C1CC2CC1CCCC2,0.3541
OCC(CO)C(O)C#N,0.2798
OC1C2CC3C1(O)C23O,0.2926
OCC1C(O)COC1=O,0.2631
OCC1=CC2CC3C2C13,0.2371
OCC1(CN=CO1)C#N,0.2698
CC(=O)C(=O)COC,0.1576
Cc1c[nH]c(c1C#N)O,0.2187
NC(=O)CC(O)C(N)=O,0.2624
C#CCOC(C=O)C=O,0.197
C1CN(C1=O)C(=N)N,0.2306
C(c1nnon1)OC=O,0.2092
O=C1CCC2CC1C2,0.2274
O=CC12NC1C1CC2C1,0.2208
CCC1CC(C)CO1,0.3217
CNC(=O)C1CC1,0.2801
C1OC1C1=CCOCC1,0.246
CC1=CCC2(CC2)OC1,0.2634
CC12NC(C3OC13)C2=O,0.2439
CC1OC11CCOC1,0.3266
C1OC1C12C3C4C1N4C23,0.2705
CC(=NO)C1COC1=O,0.2422
OC12CC1C(CC#C)C2,0.3046
CCC(CC1CC1)OC,0.3247
Cc1c(oc(n1)C)C,0.2333
CC1CNCC(=O)C1,0.1981
CC1CC(C)C(CO)C1,0.3388
CN=c1cc[nH]cc1O,0.1757
CC1(C)C2(C)CCC12O,0.3042
CC1=C(CC2NC12)C#C,0.1986
[NH3+]C1=CC(=O)NC(=O)[CH-]1,0.1453
OC(C=O)C(O)C1CO1,0.2275
C(CN(C=O)C=O)CO,0.2157
O=CN1C2CC2C1C#C,0.2551
CC1CC(C)(O)CO1,0.3029
OC12CC1(COC2)C#C,0.2771
C(C1CN1)C1=CC=NO1,0.2393
CC1(C)C2C3CCC1N23,0.3066
CC(=NC)OCC(=O)N,0.27
COC1C2(C)CCC12O,0.2975
CN1C2CC(O)C12C#N,0.2589
CC1OC2C3NC12C=C3,0.213
O=C1OC2(CC2)C2OC12,0.2489
CN1C=NC(=N)C(C)=C1,0.1897
FC1=CC=NC(=N)N1,0.1687
CCc1cc[nH]c(=O)c1,0.1804
OCC1C2CC1C21CC1,0.3362
CCOC(COC)C#C,0.2846
CN=c1cccno1,0.1587
OC1CCC11C2CCN12,0.2954
CC12OC3C=CC1C23O,0.2228
CC1CC(C)C2C(O)C12,0.2935
CCC(C#C)N1CC1,0.2829
O=C1OC2C3NC(=C1)C23,0.1693
O=CNC1COC1C#C,0.2668
COCCC(N)C#N,0.2844
CC(=O)C12CC3C(C1)N23,0.2216
OC1C2NC2C1C#C,0.2841
CCC(CO)C#CC=O,0.2051
CC12CN1C1CC1(O)C2,0.2948
C1CC23C4C5C4C2C5C13,0.3279
O=CNC1=CCN2CC12,0.1999
CC1C2OCC(C)(O)C12,0.2936
Cc1c(nno1)NC=O,0.2039
CCCC1C2CC2C1C,0.3347
O=CC1CC(CC#N)N1,0.202
CC(O)C(C)(O)C1CC1,0.3148
O=C1OC2C=CC3C2N13,0.223
N#CCC1CC11COC1,0.2841
c1cc2n(c1)C=CC2=O,0.1456
CC1(O)CC(CC#N)C1,0.3039
N=C1NC=NC1C1CO1,0.2265
CC(=O)N1CC2CCC12,0.264
CC#CC(C)CC=O,0.2191
O=C(C#C)C(=O)C1CO1,0.1462
OC1C2CC1(C=O)C2=O,0.2101
COC1CC1C(C)C#N,0.2946
Cc1c(cccn1)O,0.2113
CCC(C)C#CC(N)=O,0.233
CCc1c(nc(o1)N)C,0.2304
CCC1=CC2CC1C=C2,0.2147
OC1CCNC=C1C=O,0.1856
CC12CC1(O)C(O)C2,0.2831
CCC(C)(C=O)C#N,0.2299
FC1=CC(F)=NOC1=N,0.1703
COC12CC(C)(C1)C=C2,0.2395
c1c(ncn1C(=O)N)O,0.1885
OCC1C2CC1C(O)C2,0.3338
CC(NCCC#N)C#C,0.2735
OC1CC=CC1NC=O,0.251
C1CN=C2OC3C(O1)C23,0.2266
CCC1CCOC1=NC,0.2707
CC(C#N)C1(CO)CN1,0.2842
C1CC(=CC(=O)NC1)N,0.2056
C1C2NC22C=CC3C2N13,0.2047
CC12CCC(C1)OC2=N,0.2876
CN1C(=O)CC12CC2,0.2671
CC12CC1OCOC2=N,0.2729
CC1C2C(C=O)C2C1=O,0.2073
NC1=CC(=O)C(C1)C=O,0.2005
CCCC(O)C(O)C#N,0.2885
CC1(C)CC(CO1)C#C,0.2979
Cn1nc2c(n1)CCC2,0.2334
C#CCCn1ccnn1,0.2543
CC1CCOC(C)(C)O1,0.3366
CC1C(N)C1(N)C#N,0.2565
CC1CC1CCC#C,0.3132
CC1(CC2CO2)CCC1,0.3416
c1c2conc2ncn1,0.1707
O=C1CC2OC1C21CO1,0.2122
OCC1CCCC1=O,0.2194
NC(=O)C12CC(=O)C1N2,0.2136
CCC1=CCC2(C)CC12,0.2449
CCC1(CC)CC1(C)O,0.3147
CC1OC(C)C11CC1,0.3231
COCC1(C)NCC1=O,0.2137
CCCC(OC=O)C#C,0.2759
OCC1(O)CCC1=NO,0.2423
OCCN1CC1C1CC1,0.3145
CCC1CC1OC(C)C,0.3134
O=C1CC23CC2(CC3)O1,0.2505
Cc1c[nH]cc1C2CC2,0.2494
CCCCC(C)OCC,0.3334
O=CC1OCC11CN1,0.2073
OC1C2COC11CCC21,0.2878
CC1(CCC(=O)N1)C#C,0.2649
CCC(=O)C1(CC1)C#N,0.2346
OCC1(O)CCC=C1,0.2654
CCOC=NCC(=O)C,0.2243
CC1OC2(CC2)C1(C)O,0.2921
OC1C=CC2CN3C2C13,0.2287
CC1=NC(CO1)C=O,0.2136
OC1COC2=C1ON=C2,0.205
CC#CC1OC1C(C)=O,0.217
COC(C#N)C#CC=O,0.2022
OCC1(O)C=CCC1=O,0.2106
OCCCC(O)CC=O,0.223
CC1CCCCN1C=O,0.2683
CC1=CC(O)C(C1)C#C,0.253
Cn1cc2c(c1)NCC2,0.2153
CCN1CC1C1CCC1,0.3022
CC1CCC(C1)C(C)=O,0.2335
CC12CC1(CO)CCO2,0.3033
CC1(C)CC(C=C1)C#N,0.2633
OCC1(CCC=C1)C#N,0.2568
C1C2CCC=CCC1O2,0.2314
OC1C2CC2C(O)C1=O,0.2185
CC1=CC2OC2(C)C1=O,0.1752
O=C1CCC2C3OC3C12,0.2134
CCC(CO)N1CC1,0.3168
O=CC12C3NC(C13)C2=O,0.1944
CC1C2C3OC3(C)C12C,0.324
CC(C)(CO)C(=O)C=O,0.1542
CC12CCC1COC2=N,0.2813
CC(=N)OC(=O)N1CC1,0.2554
C#CC1CC=C(C1)C#C,0.2092
CN1N=NC2=C1ON=N2,0.1467
OC1CC=CC11COC1,0.249
N=C1CN(CCO1)C=O,0.2579
O=CNC1CC1C#N,0.2682
N=C1CC2=C(O1)N=NO2,0.1884
ON=C1C=CCOC1=N,0.1819
CCCOc1ccoc1,0.2336
CCC1(C)COC=N1,0.2714
CC1(OC1CC=O)C=O,0.211
OC1C2CCNC(=O)C12,0.2479
CCN=C1NN=CC=N1,0.1386
C#CC12CCC1=CCC2,0.2452
CCC1CCC(C)=C1C,0.2533
C1OC11CC2CC1CO2,0.3298
c1conc-2cncc12,0.1244
OCC1CC2CC3C2N13,0.3335
OC1COCCC1C=O,0.2169
N#CC1C2C=CC3C2N13,0.2296
CCCN1C(C)C1CO,0.2788
CC12CN1C=CC2=NO,0.1784
CC1COC2CC2C1=O,0.2177
CC1(CCC1)C2(CC2)O,0.3035
CC(CC#C)C#CC#C,0.2295
NC(=O)C(O)C#CCO,0.2605
CC(C)(C)C1C2COC12,0.303
CCc1c(cn[nH]1)C,0.2503
CC1(CNC1C#C)C#N,0.2607
CC1(C)CCCC2CC12,0.3383
CC12C=CCN1C2C#C,0.2245
CCc1c[nH]cc1C=O,0.1929
OC1C(O)C11C2CC1C2,0.2756
CC1CCC1(O)C(N)=O,0.2755
C1C2CC3OC1C2O3,0.3406
CCC#CCOC(C)C,0.2838
CC1C=CCOC1C=O,0.2282
CC1C23COC12COC3,0.285
CC(=O)C(CO)C#C,0.2191
CCOCC(CO)CO,0.3142
COC(C)C(=O)OC=N,0.2275
CCC1C(C)C1C1CO1,0.3341
CC1OC11C2CN2C1=O,0.2175
CC(=O)COC1CC1O,0.2006
CC1(CN1)C1(CO)CO1,0.3142
CC1(CO)COC2CC12,0.2967
Cc1ccc(c(c1)C)N,0.2041
CC12CC1C=CN2C=O,0.2028
OC1CN2C1=NCC2=N,0.2237
O=C1OCOC1C1CC1,0.2708
CCC1=CC(=N)OC1=O,0.1971
CC1N=C(C)OC1=O,0.2472
O=CCCC1CC1C#N,0.2285
CC1C2C3NC(=O)C2C13,0.2526
CC(C)(O)C1C2COC12,0.303
CC(C)C12CC1CC2O,0.3182
OC12CCC11CCN1C2,0.2721
O=C1NC(C#C)C2OC12,0.2514
CC(C)C1(C)COC1=O,0.2788
CC(C)C1C2CN2C1=O,0.2322
OC1CC2COC(C1)O2,0.3347
CC1OC1C(C)(C)O,0.3142
c1c([nH]c(n1)O)NC=O,0.1957
CC1CC(N)C1(O)C#N,0.3042
C#CC1C2OC1C1OC21,0.2825
Cc1[nH]c(=O)n(n1)C=O,0.2138
CCC1OC2C3CC1C23,0.3127
CN=C1C(=NC)OCO1,0.2244
C1CC2COCC2C1,0.3187
Cc1c[nH]c2c1CCO2,0.2337
CCC1(O)CC1(O)CO,0.3007
CC12C3CC1OCC2O3,0.3121
C1COc2c1c(on2)N,0.2362
OCC(CC1C[NH2+]1)=N[O-],0.1463
OC1C23CCC12N=CN3,0.2327
CCC1OC2CCC12O,0.2993
OC1CCC1NCC#N,0.2617
CCCC1(CC1)CO,0.3328
CC1CC(O)(C#N)C1=O,0.2011
CC12CC1C1(CC21)C=O,0.1959
CCN=COC,0.2729
CCCN1CC2(C1)CO2,0.2979
CC1CC(=NO)C1O,0.2454
C(C1CO1)C1=CNN=C1,0.2598
OC12CCC3CC1CC23,0.3277
CC(CO)CC1CC1C,0.3393
CC1CCOCOC1=O,0.2734
CC1CN1C1=CC=NO1,0.2232
OC12CC3(O)C4C1C2C34,0.28
CN(C=N)C(=O)C1CN1,0.2301
CC12CC1(O)C1CC1C2,0.3251
CC1COC(=O)CN1,0.2401
O=C1C2CC1C(=O)CC2,0.2105
CC12CC(=O)C1C2C=O,0.2128
Cc1cc(c(o1)O)N,0.2129
COc1cnno1,0.2199
CC1(O)CC(C=C1)=NO,0.1932
OCCC1OCC=C1,0.2495
COCC12CC(O1)C2C,0.3069
CCC(=NC)NC(=O)N,0.2429
Cc1c(c(ccn1)O)O,0.2224
[NH3+]C1(CCCC1)C([O-])=O,0.2688
C#CCOC(=O)CO,0.2822
CN=C1C=C(N)OC=N1,0.183
OC1C2CC3OC2C13,0.3077
COC1CC2OC12C,0.3246
N#CC12CCN3C1CC23,0.2721
CC(C)C#CC1CC1O,0.2796
CC1(CO)COCCO1,0.3153
CC(O)CCC(F)(F)F,0.3413
OC1=COC(=N)N1,0.2297
CCC1=CC(OC1)C#N,0.2532
CCC(C)CNC=O,0.2829
C1NC1C1=CC2CC1C2,0.2248
CC1=CCC2C(C#N)C12,0.2443
CC(O)C1(C)CC2NC12,0.2962
CCC1(O)CN2C(C)C12,0.2835
Cc1c(oc(n1)C=O)N,0.1568
Cn1cc(c(n1)N)CO,0.232
ON=C1CNC11CC1O,0.2113
OC12CN3C(COC1)C23,0.2884
CC12N=CN3C(C13)C2=O,0.1958
NC1=C(CCC1O)C=O,0.1819
NC1COCOC1=O,0.2492
CC1C(C)N2CC(=O)C12,0.1974
CC1NC(CCO)C1=O,0.2154
CC1C2C=CC1C1OC21,0.2361
CC(C(N)C#N)C1CO1,0.29
CC1C2C3C(C)C1N23,0.3106
c1c(c(on1)OC=O)N,0.2003
CCC1OC1C(C)(C)O,0.3145
COCC1(C)OC1C#C,0.2761
C1C=Cc2c1nc(o2)N,0.1716
COC1(C)CCC11CC1,0.3297
OCC12CC1C1CC21,0.2853
O=CC1CC=CC2OC12,0.2224
CC1NC1C1CNC1=O,0.2826
CC(C=O)C1OC1(C)C,0.2207
O=C1OC2(CC2)C2NC12,0.2487
C1COCC=CCO1,0.2306
ON=C1C2CC1N1CC21,0.2414
OC1C(=O)NC11COC1,0.2645
C1COc2c1[nH]nc2N,0.2177
CCC1=CCNCC1=O,0.1798
OC12CN3C(CCC1)C23,0.2887
CC(O)C(=NO)C#C,0.2054
OC12CCC1CCCC2,0.3263
CC(=O)OCC(=O)N,0.2709
CC12CC(=O)CC1(C)O2,0.2263
c1c(c([nH]n1)CC=O)N,0.1818
CCC12CC1CO2,0.309
CCCCOC(=N)CO,0.2968
C(C1CC1)C1CCC=C1,0.2622
CC12OCC1CN1CC21,0.2945
N=C1N2CC2C=C1C#N,0.1754
OC1CNC1(C=O)C#N,0.209
CC1C(C#N)C1(C)C#N,0.2874
CC1OCC1N(C)C=O,0.2674
C#CC(=O)CCCCO,0.2083
OCC#CC1CC1O,0.2656
NC(CC#CCO)C#N,0.2713
CC#CC(CO)CC#C,0.2768
ON=C1CCC2CC1C2,0.2549
Cn1c(c(cn1)N)OC,0.2347
c1c(c[nH]c1C=O)C#N,0.1865
OC1CCC2CC2C=C1,0.2486
C#CC12OC1C1CC2O1,0.2555
C1NC1C12C3C4C3N1C24,0.2744
CCC(=O)N(C)C=NC,0.2293
OC1C2C3COC1OC23,0.3171
OC1CC11OC2CCC12,0.2911
COC1CC(=NO)C1C,0.2472
C1C2OC3C4CCC13C24,0.3236
CC#CC(O)CO,0.2787
COC1CC(=O)C1,0.2212
CC1(O)C2CN2C1=N,0.2467
CC(C1CC1)C1(C)CO1,0.3391
CCN(C1CC1)C(=O)C,0.2506
CC1OC11C2CC1C=C2,0.2414
CCCC1(CC1O)C=O,0.2261
CC12OC3C=CC1(C)C23,0.2209
c1c([nH]nn1)NC2CC2,0.2303
CC(O)(CN1CC1)C#N,0.2925
C1CC12CCN2CC#N,0.2499
CC#CC1=CC2CN2C1,0.1906
CC1CC1C1(O)CC1C,0.3132
CCC1CC2OC2C1=O,0.2071
CC1OCC11CNC1=O,0.2721
CC1C2OC(C)(C)C12O,0.2953
CC1NC1C1NC1C,0.3084
CC#CC(OC=N)C=O,0.2054
COC(C#C)C1(C)CC1,0.2914
CC12C(O)C1CC21CN1,0.2928
NC1(C#N)C2OC(=O)C12,0.256
O=C1CC2C1C21CCO1,0.2239
CCN=C(C(=O)C=O)N,0.1377
OC1CCNC1=O,0.2757
N=C(OC=O)C#C,0.2223
CC1CNC(=O)CO1,0.264
CC1CC2OCC1C2=O,0.2072
CC1=CC2=CCCC2C1,0.1927
OCC1(COC=N)CN1,0.2717
C1CC(C1)CC(=O)C=O,0.1554
C1OC1C12CC=CC1N2,0.237
CN=C1OCCC1C,0.2732
O=CCC1C2CC(=O)N12,0.2204
CC(=O)C1(O)C(O)C1O,0.1981
CC12NC1CC21CC1,0.2995
CC(C)C(CO)(CO)O,0.3024
CCC(=O)OC1COC1,0.2623
CCCC1CCOC1=N,0.2842
COC1=CC(=N)C=NN1,0.1694
COC1CCC2OC12,0.3291
N=COCC#CC=O,0.2035
CC12CN3C1C=CC23,0.2077
CCC1(CN1)C(O)C=O,0.2182
O=C1C(C2CN12)N1CC1,0.205
CCCOCC(C)CO,0.3257
Cc1c(n[nH]n1)OC,0.2321
COC1C2CC1C2=NO,0.265
CC1OC(=N)C1NC=O,0.2731
OC12C3CC=C1COC23,0.1985
C(C=O)Nc1nnon1,0.1876
C1OC2C=CC3OC3C12,0.232
COC1CC2OC1C2C,0.3319
CCC(=O)NCC(=O)C,0.214
CN1CC1C(C)(O)C=O,0.1968
Cc1ccoc(=NC)c1,0.1663
CCC1=CC(=O)C(=N)N1,0.1542
CC1(CC1)C1(CO)CN1,0.3115
c1cc2n(c1)CC2,0.2518
CCC12CC3C1CC23,0.3737
O=C1OCCN2CC12,0.2445
CCC1CC(C=C1)C#N,0.2619
CN1C=CCNC1=O,0.2173
CC#CCc1[nH]ncn1,0.2702
CC1C(C)C1(C)C#N,0.3118
CC1C(CCO)C2CN12,0.3009
O=CC1C=CCC2NC12,0.2038
COC1CC11CC2CC12,0.3272
CCC1(CC)C(C)C1O,0.2967
O=CN1C=NCC1C#N,0.2273
C1CC23C1CC21CC3O1,0.2943
CC12OC3C1OC23C#N,0.2502
CC1=CC(=O)N(C1)C,0.2114
OC1C2NC2C2CC12O,0.2974
c1nc(no1)OC(=N)N,0.2327
CC1(C)OC2C(CO)C12,0.3101
CC12CCC3C(N13)C2=O,0.2241
CC1C2C3CC(C3)C12O,0.3247
Cc1cnn(c1N)C=O,0.1871
CC1C2CCC(=O)CC12,0.224
COC12CC(C1)OC2C,0.3153
c1cn[nH]c1OCC#N,0.2262
C1C2OC3C4OC4C2C13,0.3268
C1CC2CCC=CC2C1,0.2626
OC1C2CN3C2C13C#N,0.2748
Cn1ccc(c1)CC=O,0.1991
C#CC#CCN1CCC1,0.2076
OC1C2(O)CC2C11CN1,0.2943
FC(F)(F)C12CN(C1)C2,0.323
OC1(CC=O)CCOC1,0.2058
CC1CN2N=C(O)N=C12,0.2427
C(=O)(C(=O)NC(=O)N)N,0.1965
C1CC1CCCCC#N,0.3204
O=CC#CC1CCC=C1,0.2004
C1CC(=O)C(=C1)CC#N,0.1984
C1C2C3C2C2CC3CC12,0.3432
O=C1CC2OC(=O)CC12,0.2166
CCC(C)C1CC1,0.3627
OC12C3NC1C(=N)OC23,0.2365
OC1C2NC2CN2CC12,0.2763
CC1(CC1)C(CO)C#C,0.304
CC1COC1C(C)=NO,0.2409
CCC#Cc1ccco1,0.1942
CC(CC=O)OC1CC1,0.221
C#CC1COCC=C1,0.2601
c1c(nnnn1)C(=N)N,0.1504
C1CC11C2CCCC1O2,0.315
CC12CN3C1C(C#C)C23,0.2764
CC1C2OC2CC1C#N,0.3105
CC1=C(O)C(=N)NC=N1,0.1793
CC12OCC1NC2C=O,0.2107
CC1C2CC3(CCO3)C12,0.3141
OC1CCCCOCC1,0.3188
CN1C(CO)CC1C#N,0.2548
CC1C=CC=CCC1O,0.1941
OCC12NC1COC2=N,0.2636
C1CC1N2CCNC2=O,0.2912
CC1CCCCC=CC1,0.2586
CC12OC(C=C1)C21CO1,0.239
NC1=CNN=NC1=N,0.1609
N=C1OCC11CN2CC12,0.2563
CC12CCC3C4C3N1C24,0.2806
Cn1c2nccn2nn1,0.1965
O=C1COC2COC12,0.1956
CN(CC=O)C1COC1,0.1975
O=CC1CCOC11CC1,0.218
NC1=C(O)C(=N)C=CN1,0.1746
CC1CC=C(C#N)C1C,0.2199
CCC1CCC(C=O)=C1,0.1934
CC1(CC([O-])=O)CC1[NH3+],0.261
NC1=NC(=O)C=NC=N1,0.1538
OCC1OC2CCCC12,0.3166
N=C1COCC=CCO1,0.2326
CC1NC(=O)C1C(N)=O,0.2618
CC12CN1CC(=C2)C#N,0.1907
OC1CC1(O)CCC=O,0.227
CC1N=C(C)OC1(C)C,0.2711
CCC1OC(=N)OC1C,0.3077
ON=C1C(O)C=CC1=O,0.1628
CC(C)Oc1conn1,0.1999
Cc1[nH]c(c(n1)N)C#C,0.1843
C1CCC(=C(C1)C=O)N,0.182
c1[nH]c2c(n1)[nH]c(=O)[nH]2,0.2061
CC1=CC2C(O)CC2C1,0.2479
C1OC2CC3CC=CC123,0.2447
CCc1c(non1)OC,0.2329
C1CNC(=O)NC(=O)N1,0.2659
C1OC11C2C3CC=C1C23,0.1814
O=CC(=O)C1CC1C#N,0.1565
CC1CC2=C(N1)N=NN2,0.2007
Cc1c(nc(o1)C#N)O,0.1736
CC(=O)C1(C)CCC=C1,0.2168
COc1cc(on1)CO,0.2454
O=C1C2CCC11CCN21,0.2316
N=C1NC2=C(ON=C2)O1,0.197
OC1C2C3CC2C3C1=O,0.2147
CC1(C=CCC1=O)C#N,0.2189
O=CC1OC2CC3C2C13,0.2163
OCC1CC(C#C)C1=O,0.2112
OC1(CC11COC1)C=O,0.2088
N#CC12CC3C4C1N4C23,0.2638
CCCN1CC1C(C)O,0.2887
OCC12OC1COC2=O,0.2454
CCOCC(C)(C)C#C,0.312
CCCC#CC(C)C,0.3012
NC1=NC2CC2(O1)C#N,0.2465
OC1(CC1CC=O)C=O,0.2051
CC(=O)C1CC1(C)C=O,0.2066
CCC12CC(=O)C1O2,0.2164
CC1CN2C1CC2=O,0.2377
CC1(O)C(CO)OC1=O,0.2606
CCC(OC1CC1)C#C,0.2921
c1c2c([nH]c1N)ocn2,0.2046
CC1C=CC23CCC12O3,0.2304
CC1(C)OCCC1O,0.3094
C(=O)Oc1nc(no1)O,0.2241
CC1N(C)C1(C)CO,0.2973
OCC12CCOCC1N2,0.3137
NC(C#N)C(CO)C#C,0.2822
CC12C3C(O)CC1CN23,0.2934
CCCN=C(C(=O)N)N,0.2136
CCCC(C)C1CCC1,0.3656
CC(C)C(=O)COC,0.2308
c1cocc1C#CC#N,0.1881
OC12C3C1C1C3C3C2N13,0.2801
CCC12CC(C)(C1)CO2,0.3183
O=C1NCC11CN1,0.2707
COC1(C)CCC1(C)O,0.3164
CCN(C)c1ccc[nH]1,0.2275
