canonical_smiles,gap
O=c1cccco1,0.1788
O=c1nccco1,0.1844
O=c1cncco1,0.1722
O=c1ccnco1,0.1966
O=c1ncnco1,0.2008
Cc1ccccc1,0.2407
Cc1ccncc1,0.2312
Cc1cccnc1,0.2272
Cc1cnccn1,0.1969
Cc1cncnc1,0.2099
Cc1ccccn1,0.2276
Cc1ncccn1,0.2082
Cc1cnccn1,0.1969
Cc1ccncn1,0.2122
Cc1ncncn1,0.2184
Nc1ccccc1,0.2077
Nc1cccnc1,0.1987
Nc1cnccn1,0.1881
Nc1cncnc1,0.1943
Nc1ccccn1,0.2008
Nc1ncccn1,0.1989
Nc1cnccn1,0.1881
Nc1ccncn1,0.218
Nc1ncncn1,0.2191
Oc1ccccc1,0.2201
Oc1ccncc1,0.2417
Oc1cccnc1,0.2118
Oc1cnccn1,0.2013
Oc1cncnc1,0.2084
Oc1ccccn1,0.2133
Oc1ncccn1,0.2146
Oc1cnccn1,0.2013
Oc1ccncn1,0.2284
Oc1ncncn1,0.2238
Cc1cc[nH]c1C,0.2415
Cc1ccoc1C,0.2348
Cc1nc[nH]c1C,0.2443
Cc1ncoc1C,0.2382
Cc1[nH]ccc1N,0.2267
Cc1occc1N,0.2175
Cc1ocnc1N,0.2099
Cc1cc[nH]c1N,0.248
Cc1ccoc1N,0.2209
Cc1ncoc1N,0.2398
Cc1[nH]ccc1O,0.2278
Cc1occc1O,0.2208
Cc1[nH]cnc1O,0.224
Cc1ocnc1O,0.2168
Cc1cc[nH]c1O,0.2353
Cc1nc[nH]c1O,0.2407
Nc1ccoc1N,0.2168
Nc1ncoc1N,0.2186
Nc1[nH]ccc1O,0.2349
Nc1occc1O,0.2153
Nc1[nH]cnc1O,0.2308
Nc1ocnc1O,0.2146
Nc1cc[nH]c1O,0.2392
Nc1nc[nH]c1O,0.2385
Nc1ccoc1O,0.2165
Oc1cc[nH]c1O,0.232
Oc1nc[nH]c1O,0.2198
Cc1c[nH]cc1C,0.2512
Cc1c[nH]cc1N,0.2329
Cc1c[nH]cc1O,0.2382
Cc1cocc1C,0.243
Cc1cocc1N,0.2272
Nc1c[nH]cc1N,0.2348
Nc1c[nH]cc1O,0.23
Nc1cocc1N,0.2312
Oc1c[nH]cc1O,0.2395
Cc1cccn1C,0.2421
Cn1cccc1N,0.2363
Cn1cccc1O,0.24
Cc1nccn1C,0.2471
Cn1ccnc1O,0.2485
Cc1cncn1C,0.2483
Cn1cncc1O,0.2454
Cn1cc[nH]c1=O,0.2293
Cn1ccoc1=N,0.2172
Cn1ccoc1=O,0.2355
C#Cc1ccc[nH]1,0.202
C#Cc1ccco1,0.1969
C#Cc1cnc[nH]1,0.208
C#Cc1cnco1,0.203
C#Cc1ncc[nH]1,0.2049
C#Cc1ncco1,0.2013
N#Cc1ccc[nH]1,0.2101
N#Cc1ccco1,0.2057
N#Cc1cnc[nH]1,0.2175
N#Cc1cnco1,0.214
N#Cc1ncc[nH]1,0.2111
N#Cc1ncco1,0.208
C#Cc1cc[nH]c1,0.2222
C#Cc1c[nH]cn1,0.2231
C#Cc1ccoc1,0.2173
C#Cc1cocn1,0.2184
N#Cc1cc[nH]c1,0.2296
N#Cc1c[nH]cn1,0.2339
N#Cc1ccoc1,0.224
N#Cc1cocn1,0.2302
O=Cc1ccc[nH]1,0.1863
O=Cc1ccco1,0.1894
O=Cc1cnc[nH]1,0.193
O=Cc1cnco1,0.1937
O=Cc1ncc[nH]1,0.1885
O=Cc1ncco1,0.1897
O=Cc1cc[nH]c1,0.1975
O=Cc1c[nH]cn1,0.205
O=Cc1ccoc1,0.1956
O=Cc1cocn1,0.2016
O=Cn1cccc1,0.1934
O=Cn1ccnc1,0.1969
CN=c1[nH]cco1,0.2183
CN=c1occo1,0.2318
CCc1ccc[nH]1,0.2422
CCc1ccco1,0.2355
CCc1cnco1,0.2423
CCc1ncc[nH]1,0.2496
CCc1ncco1,0.2445
CNc1ccc[nH]1,0.2386
CNc1ccco1,0.2189
CNc1cnco1,0.2189
CNc1ncco1,0.2318
COc1ccc[nH]1,0.2411
COc1ccco1,0.23
COc1cnc[nH]1,0.2449
COc1cnco1,0.2326
COc1ncc[nH]1,0.2522
COc1ncco1,0.246
NCc1ncco1,0.2464
OCc1ccc[nH]1,0.236
OCc1ccco1,0.234
OCc1cnc[nH]1,0.2452
OCc1cnco1,0.2415
OCc1ncc[nH]1,0.2491
OCc1ncco1,0.2447
CCc1cc[nH]c1,0.2504
CCc1c[nH]cn1,0.2527
CCc1ccoc1,0.2423
CCc1cocn1,0.2473
CNc1cc[nH]c1,0.2278
CNc1c[nH]cn1,0.2203
CNc1ccoc1,0.221
CNc1cocn1,0.2122
COc1cc[nH]c1,0.2406
COc1c[nH]cn1,0.2277
COc1ccoc1,0.2342
COc1cocn1,0.2194
OCc1cc[nH]c1,0.2476
OCc1c[nH]cn1,0.2532
OCc1ccoc1,0.2415
OCc1cocn1,0.2461
CCn1cccc1,0.247
CCn1ccnc1,0.2538
c1cc2n(c1)CC2,0.2518
c1ncn2c1CC2,0.2569
c1cn2c(n1)CC2,0.259
CC#CC(C)(C)C,0.3086
CC#CC(C)(C)O,0.2928
C#CCC(C)(C)C,0.3107
CC(C)(C)CC#N,0.3453
C#CCC(C)(C)O,0.307
CC(C)(O)CC#N,0.3105
CC(C)(C)CC=O,0.2237
CC(C)(C)NC=O,0.2781
CC(C)(C)OC=O,0.2791
CC(C)(O)CC=O,0.2242
CC(C)(C)CCO,0.334
CC(C)(O)CCO,0.3217
CCCC(C)(C)C,0.3758
CCCC(C)(C)O,0.3252
CCOC(C)(C)C,0.3245
COCC(C)(C)C,0.3298
COCC(C)(C)O,0.3301
CC(=O)C(C)(C)C,0.229
CC(=O)C(C)(C)O,0.2301
CC(C)(C)C(N)=O,0.2747
CC(C)([NH3+])C(=O)[O-],0.2713
CC(C)(O)C(N)=O,0.2736
CC(C)C(C)(C)C,0.3704
CC(C)C(C)(C)O,0.3273
CC(O)C(C)(C)C,0.327
CC(O)C(C)(C)O,0.3261
CC(=N)NC(C)=O,0.2331
CC(=N)NC(N)=O,0.2548
CC(=N)OC(C)=O,0.2681
CC(=N)OC(N)=O,0.2646
CC(=O)CC(C)=O,0.2068
CC(=O)CC(N)=O,0.2142
CC(=O)NC(C)=O,0.2232
CC(=O)NC(=N)N,0.2272
CC(=O)NC(N)=O,0.2427
NC(=[NH2+])CC(=O)[O-],0.2387
NC(=O)CC(N)=O,0.2536
NC(=O)NC(N)=O,0.2695
CC(=O)CC(C)C,0.2337
CC(C)CC(N)=O,0.2784
CC(=O)NC(C)C,0.2786
CC(C)NC(N)=O,0.301
CC(=O)OC(C)C,0.2846
CC(C)OC(N)=O,0.3242
CC([NH3+])CC(=O)[O-],0.2771
CC(=O)CC(C)O,0.2299
CC(O)CC(N)=O,0.2677
C[NH+](C)CC(=O)[O-],0.2646
CC(C)CC(C)C,0.3784
CC(C)CC(C)O,0.3329
CC(C)OC(C)C,0.3224
CC(O)CC(C)O,0.3271
CC1(C)CC(=N)O1,0.2895
CC1(C)CC(=O)C1,0.2215
CC1(C)CC(=O)N1,0.2842
CC1(C)CC(=O)O1,0.2846
CC1(O)CC(=O)C1,0.2203
CC1(C)CC(O)C1,0.3286
CC1(O)CC(O)C1,0.3264
CC1CC(C)(C)C1,0.36
CC1CC(C)(C)O1,0.3219
CC1CC(C)(O)C1,0.3259
CN1CC(C)(O)C1,0.2757
CC1(C)CC1(C)C,0.3318
CC1(C)CC1(C)O,0.3194
CC1(C)OC1(C)C,0.3359
CC1(O)CC1(C)O,0.2909
CC12CC(C)(C1)C2,0.3864
CC12CC(C)(C1)O2,0.329
CC12CC(O)(C1)C2,0.3379
OC12CC(O)(C1)C2,0.3224
C#CC(C)(C)C#C,0.2944
C#CC(C)(C)C#N,0.2967
CC(C)(C#N)C#N,0.327
C#CC(C)(N)C#N,0.2797
CC(N)(C#N)C#N,0.2785
C#CC(C)(O)C#C,0.2789
C#CC(C)(O)C#N,0.2864
CC(O)(C#N)C#N,0.304
C#CC(C)(C)C=O,0.2213
CC(C)(C#N)C=O,0.2257
C#CC(C)(O)C=O,0.2158
CC(O)(C#N)C=O,0.2198
CC(C)(C=O)C=O,0.2149
CC(O)(C=O)C=O,0.1927
C#CC(C)(C)CO,0.3127
CC(C)(C#N)CO,0.3217
CC(N)(C#N)CN,0.2824
CC(N)(C#N)CO,0.2988
CC(O)(C#N)CN,0.2957
C#CC(C)(O)CO,0.2879
CC(O)(C#N)CO,0.298
C#CC(C)(C)CC,0.3192
CCC(C)(C)C#N,0.3551
CCC(C)(N)C#N,0.2918
C#CC(C)(O)CC,0.3012
CCC(C)(O)C#N,0.3172
CNC(C)(C)C#N,0.2745
C#CC(C)(C)OC,0.2972
COC(C)(C)C#N,0.3015
CC(C)(C=O)CO,0.2251
CC(O)(C=O)CO,0.2233
CCC(C)(C)C=O,0.2283
CCC(C)(O)C=O,0.226
COC(C)(C)C=O,0.2262
CC(C)(CO)CO,0.3272
CC(O)(CO)CO,0.3115
CCC(C)(C)CC,0.373
CCC(C)(C)CO,0.3344
CCC(C)(C)OC,0.3244
CCC(C)(O)CC,0.324
CCC(C)(O)CO,0.3155
COC(C)(C)CO,0.3178
CC#CCC(C)=O,0.2282
CC#CCC(N)=O,0.269
CC#CCC(C)C,0.3016
CC#CCC(C)O,0.3044
C#CC#CC(C)=O,0.1837
CC(=O)C#CC#N,0.1856
C#CC#CC(N)=O,0.1977
N#CC#CC(N)=O,0.2009
CC(=O)C#CC=O,0.1958
NC(=O)C#CC=O,0.1956
C#CCOC(C)=N,0.2923
CC(=N)OCC#N,0.2855
C#CCCC(C)=O,0.2312
CC(=O)CCC#N,0.2356
C#CCNC(C)=O,0.272
CC(=O)NCC#N,0.2732
C#CCOC(C)=O,0.2808
CC(=O)OCC#N,0.2857
C#CCCC(N)=O,0.2758
N#CCCC(N)=O,0.2794
C#CCNC(N)=O,0.289
N#CCNC(N)=O,0.2877
C#CCOC(N)=O,0.2957
N#CCOC(N)=O,0.2974
CC(=N)OCC=O,0.2296
CC(=O)CCC=O,0.2285
CC(=O)CNC=O,0.2192
CC(=O)COC=N,0.221
CC(=O)COC=O,0.2312
CC(=O)NCC=O,0.2198
CC(=O)OCC=O,0.229
NC(=O)CCC=O,0.2305
NC(=O)CNC=O,0.2592
N=COCC(N)=O,0.2552
NC(=O)COC=O,0.2649
NC(=O)NCC=O,0.2221
NC(=O)OCC=O,0.2283
[NH2+]=CNCC(=O)[O-],0.2454
C#CC#CC(C)C,0.2318
CC(C)C#CC#N,0.247
C#CC#CC(C)O,0.2248
CC(O)C#CC#N,0.2394
CC(C)C#CC=O,0.2048
CC(O)C#CC=O,0.2047
C#CCCC(C)C,0.3154
CC(C)CCC#N,0.3517
CC(C)NCC#N,0.2706
C#CCOC(C)C,0.2881
CC(C)OCC#N,0.2923
C#CCCC(C)O,0.3134
CC(O)CCC#N,0.3237
CN(C)CCC#N,0.2654
CC(C)CCC=O,0.2294
CC(C)CNC=O,0.283
CC(C)COC=O,0.2866
CC(C)OCC=O,0.2285
CC(O)CCC=O,0.23
CC(O)CNC=O,0.2821
CC(O)COC=N,0.2787
CC(O)COC=O,0.2851
CN=CNC(C)=O,0.2355
CN=CNC(N)=O,0.2498
CN=COC(C)=O,0.2435
CN=COC(N)=O,0.2659
NC=[NH+]CC(=O)[O-],0.2444
CN=COC(C)C,0.2738
CC(=O)C#CCO,0.2092
CCC#CC(C)=O,0.2084
CCC#CC(N)=O,0.2344
NC(=O)C#CCO,0.2366
[NH3+]CC#CC(=O)[O-],0.2238
CC(C)C#CCO,0.277
CC(O)C#CCO,0.2867
CCC#CC(C)C,0.3002
CCC#CC(C)O,0.2904
COC=NC(C)C,0.2719
CC(=N)OCCO,0.2984
CC(=O)CCCO,0.2352
CC(=O)NCCO,0.2783
CC(=O)OCCO,0.2829
CCCCC(C)=O,0.2344
CCCCC(N)=O,0.2788
CCCNC(C)=O,0.2781
CCCNC(N)=O,0.3028
CCCOC(C)=O,0.285
CCCOC(N)=O,0.3235
CC[NH2+]CC(=O)[O-],0.2693
CCOCC(C)=O,0.2346
CCOCC(N)=O,0.2737
C[NH2+]CCC(=O)[O-],0.2763
COCCC(C)=O,0.2348
COCCC(N)=O,0.2795
NC(=O)CCCO,0.2796
NC(=O)NCCO,0.3013
NC(=O)OCCO,0.3209
[NH3+]CCCC(=O)[O-],0.2737
CC(C)CCCO,0.3422
CC(C)OCCO,0.3337
CC(O)CCCO,0.3304
CCCCC(C)C,0.3858
CCCCC(C)O,0.3349
CCCOC(C)C,0.3336
CCOCC(C)C,0.337
CCOCC(C)O,0.3364
COCCC(C)C,0.333
COCCC(C)O,0.3199
CC1(C)CCC1=O,0.2174
CC1(C)CNC1=O,0.2823
CC1(C)COC1=N,0.2932
CC1(C)COC1=O,0.2816
CC1(C)NCC1=O,0.2172
CC1(C)OCC1=O,0.2235
CC1(N)COC1=O,0.2671
CC1(O)CCC1=O,0.2186
CC1(O)CNC1=O,0.2684
CC1(O)COC1=N,0.2864
CC1(O)COC1=O,0.2634
CC1(C)CCC1O,0.3296
CC1(C)OCC1O,0.3065
CC1(O)CCC1O,0.3266
CC1CCC1(C)C,0.3577
CC1CCC1(C)O,0.3273
CC1COC1(C)C,0.3176
CC1OCC1(C)C,0.3176
CC1OCC1(C)O,0.309
C#CC1CC1(C)C,0.2888
CC1(C)CC1C#N,0.313
C#CC1NC1(C)C,0.2793
CC1(C)NC1C#N,0.2882
C#CC1OC1(C)C,0.2794
CC1(C)OC1C#N,0.2932
C#CC1CC1(C)O,0.2898
CC1(O)CC1C#N,0.3069
CC1(C)CC1C=O,0.2275
CC1(C)CN1C=O,0.2533
CC1(C)NC1C=O,0.2198
CC1(C)OC1C=O,0.2157
CC1(O)CC1C=O,0.2265
CC1(C)CC1CO,0.3355
CC1(C)NC1CO,0.3147
CC1(C)OC1CO,0.3399
CC1(O)CC1CO,0.3217
CCC1CC1(C)C,0.3443
CCC1CC1(C)O,0.3244
CCC1OC1(C)C,0.3458
CCN1CC1(C)C,0.3063
COC1CC1(C)C,0.3339
COC1CC1(C)O,0.3153
CC1(C)CC=CC1,0.2657
CC1(C)CN=CO1,0.2729
CC1(O)CC=CC1,0.2658
CC1(C)C=CCC1,0.2651
CC1(C)COC=N1,0.2727
CC1(C)C=CCO1,0.2492
CC1(O)C=CCC1,0.2665
CC1(C)CCCC1,0.3689
CC1(C)CCCO1,0.3168
CC1(C)CCOC1,0.3184
CC1(C)COCO1,0.3328
CC1(C)OCCO1,0.3329
CC1(O)CCCC1,0.3274
CC1(O)CCOC1,0.3141
CC1(C)C(O)C1O,0.2832
CC1(O)C(O)C1O,0.2745
CC1C(C)C1(C)C,0.3324
CC1C(C)C1(C)O,0.3152
CC1C(O)C1(C)C,0.3106
CC1C(O)C1(C)O,0.3109
CC1N(C)C1(C)C,0.2917
C#CCC(=O)C#C,0.2029
C#CCC(=O)C#N,0.1953
C#CC(=O)CC#N,0.2104
N#CCC(=O)C#N,0.2126
C#CCC(=O)C=O,0.1533
N#CCC(=O)C=O,0.1575
C#CC(=N)NC=O,0.2037
C#CC(=N)OC=O,0.2223
N#CC(=N)OC=O,0.2188
N#CC(=N)NC=N,0.1952
C#CC(=O)NC=N,0.204
C#CC(=O)OC=N,0.2195
N#CC(=O)OC=N,0.2154
C#CC(=O)NC=O,0.1986
N=C(C=O)NC=O,0.1674
N=C(C=O)OC=O,0.1802
N=CNC(=N)C=O,0.1639
N=CNC(=O)C=O,0.1621
N=COC(=O)C=O,0.1748
O=CNC(=O)C=O,0.1599
C#CC(=O)C#CC,0.1883
CC#CC(=O)C#N,0.1917
CC#CC(=O)C=O,0.1504
C#CC(C)C#CC,0.2883
CC#CC(C)C#N,0.2873
CC#CC(N)C#N,0.2661
C#CC(O)C#CC,0.2678
CC#CC(O)C#N,0.2697
CC#CC(C)C=O,0.2172
CC#CC(O)C=O,0.2133
C#CCC(C)C#C,0.2983
C#CCC(C)C#N,0.3019
C#CC(C)CC#N,0.2994
CC(C#N)CC#N,0.3346
C#CCC(N)C#N,0.2865
C#CC(N)CC#N,0.2727
N#CCC(N)C#N,0.2767
C#CCC(O)C#C,0.2843
C#CCC(O)C#N,0.2835
C#CC(O)CC#N,0.2949
N#CCC(O)C#N,0.3095
C#CCC(C)C=O,0.2243
CC(C=O)CC#N,0.2308
C#CCN(C)C=O,0.2703
CN(C=O)CC#N,0.2699
C#CCC(O)C=O,0.2247
N#CCC(O)C=O,0.2347
C#CC(C)CC=O,0.224
CC(C#N)CC=O,0.2271
C#CC(C)NC=O,0.274
CC(C#N)NC=O,0.2762
C#CC(C)OC=N,0.2826
CC(C#N)OC=N,0.2832
C#CC(C)OC=O,0.276
CC(C#N)OC=O,0.2782
C#CC(O)CC=O,0.221
N#CC(O)CC=O,0.2293
CC(C=O)CC=O,0.2133
CC(C=O)NC=O,0.219
CC(C=O)OC=N,0.2245
CC(C=O)OC=O,0.2262
CN(C=O)CC=O,0.2069
O=CCC(O)C=O,0.2048
CN=C(C)NC=O,0.2349
CN=C(C)OC=O,0.2416
CN=C(N)NC=O,0.2178
CN=CN(C)C=O,0.236
CC#CC(=O)CO,0.2095
CC#CC(=O)CC,0.2094
CC#CC(=O)NC,0.2354
CC#CC(=O)OC,0.2341
C#CCC(=O)CC,0.2334
CCC(=O)CC#N,0.2373
C#CCC(=O)NC,0.2772
CNC(=O)CC#N,0.2807
C#CCC(=O)OC,0.2776
COC(=O)CC#N,0.2877
C#CCC(=O)CO,0.2327
N#CCC(=O)CO,0.2372
CCC(=N)NC=O,0.2322
CCC(=O)CC=O,0.2117
CCC(=O)NC=N,0.2432
CCC(=O)NC=O,0.2218
CCC(=O)OC=N,0.2539
CNC(=O)CC=O,0.2215
CNC(=O)NC=N,0.2423
CNC(=O)NC=O,0.2438
CNC(=O)OC=N,0.2731
COC(=N)NC=O,0.2493
COC(=O)CC=O,0.2272
COC(=O)NC=N,0.254
COC(=O)NC=O,0.2458
NCC(=O)NC=O,0.2135
N=COC(=O)CN,0.2313
N=C(CO)NC=O,0.2336
O=CCC(=O)CO,0.2114
N=CNC(=O)CO,0.2296
O=CNC(=O)CO,0.2225
N=COC(=O)CO,0.255
CC#CC(C)CO,0.304
CC#CC(O)CO,0.2787
CC#CC(C)CC,0.3035
CC#CC(O)CC,0.2892
CC#CC(C)OC,0.2889
C#CCC(C)CO,0.3128
CC(CO)CC#N,0.3158
C#CCC(C)CC,0.3136
CCC(C)CC#N,0.3493
C#CCC(O)CC,0.3039
CCC(O)CC#N,0.3159
CCN(C)CC#N,0.2589
C#CCC(C)OC,0.3077
COC(C)CC#N,0.305
C#CCC(O)CO,0.3009
N#CCC(O)CO,0.3064
CC(CO)CC=O,0.2295
CC(CO)NC=O,0.2821
CC(CO)OC=N,0.2822
CC(CO)OC=O,0.2808
CCC(C)CC=O,0.2282
CCC(C)NC=O,0.2828
CCC(C)OC=O,0.285
CCC(O)CC=O,0.223
COC(C)CC=O,0.2235
O=CCC(O)CO,0.2288
CCN=C(N)C#N,0.219
CCN=C(N)C=O,0.1841
C#CC(=O)CCC,0.2082
CCCC(=O)C#N,0.2113
CCNC(=N)C#N,0.2115
C#CC(=O)NCC,0.2328
C#CC(=N)OCC,0.2386
CCOC(=N)C#N,0.2424
C#CC(=O)OCC,0.2379
CCOC(=O)C#N,0.2473
CNCC(=O)C#N,0.1552
C#CC(=O)COC,0.2083
COCC(=O)C#N,0.1998
C#CC(=O)CCO,0.2086
N#CC(=O)CCO,0.1989
CCCC(=O)C=O,0.1567
CCNC(=N)C=O,0.1702
CCNC(=O)C=O,0.1753
CCOC(=N)C=O,0.1939
CCOC(=O)C=O,0.1809
COCC(=O)C=O,0.1563
O=CC(=O)CCO,0.1565
CCC(=O)CCO,0.2353
CCC(=O)COC,0.235
CCCC(=O)CC,0.2349
CCCC(=O)CO,0.2349
CCCC(=O)NC,0.2794
CCCC(=O)OC,0.2869
CCNC(=O)CC,0.278
CCNC(=O)CO,0.2715
CCNC(=O)NC,0.3042
CCNC(=O)OC,0.3125
CCOC(=N)CC,0.2956
CCOC(=N)CO,0.297
CCOC(=N)OC,0.3171
CCOC(=O)CC,0.2862
CCOC(=O)CN,0.2621
CCOC(=O)CO,0.2869
CCOC(=O)NC,0.3158
CNC(=O)CCO,0.2795
CNC(=O)COC,0.2727
CNCC(=O)OC,0.2395
COC(=N)CCO,0.2942
COC(=O)CCO,0.2841
COCC(=N)OC,0.2759
COCC(=O)CO,0.2343
COCC(=O)OC,0.2797
O=C(CO)CCO,0.2355
C#CC(C)CCO,0.3151
CC(C#N)CCO,0.3163
C#CC(C)CCC,0.3155
CCCC(C)C#N,0.3516
CCCC(N)C#N,0.2977
C#CC(O)CCC,0.2979
CCCC(O)C#N,0.3136
CCNC(C)C#N,0.2719
C#CC(C)OCC,0.2934
CCOC(C)C#N,0.2972
CNCC(O)C#N,0.2804
C#CC(C)COC,0.3144
COCC(C)C#N,0.3096
COCC(N)C#N,0.2952
C#CC(O)COC,0.2894
COCC(O)C#N,0.2851
N#CC(N)CCO,0.2937
C#CC(O)CCO,0.2962
N#CC(O)CCO,0.2894
CC(C=O)CCO,0.2273
CCCC(C)C=O,0.2268
CCCC(O)C=O,0.2362
CCCN(C)C=O,0.2724
CCOC(C)C=O,0.2268
CN(C=O)CCO,0.2698
COCC(C)C=O,0.2304
COCC(O)C=O,0.2275
O=CC(O)CCO,0.2314
CC(CO)CCO,0.337
CCC(C)CCO,0.3416
CCC(C)COC,0.3367
CCC(O)CCO,0.3288
CCC(O)COC,0.3297
CCCC(C)CC,0.383
CCCC(C)CO,0.3411
CCCC(C)OC,0.3341
CCCC(O)CC,0.3334
CCCC(O)CO,0.3173
CCOC(C)CC,0.3335
CCOC(C)CO,0.334
COC(C)CCO,0.3278
COCC(C)CO,0.3273
COCC(C)OC,0.3385
COCC(O)CO,0.3311
OCCC(O)CO,0.3181
C#CC(=O)C(C)=O,0.1512
CC(=O)C(=O)C#N,0.1501
C#CC(=O)C(=N)N,0.1719
N#CC(=O)C(=N)N,0.1654
C#CC(=O)C(N)=O,0.1606
CC(=O)C(=O)C=O,0.134
N=C(N)C(=O)C=O,0.1409
NC(=O)C(=O)C=O,0.1265
C#CC(O)C(C)=O,0.2257
CC(=O)C(O)C#N,0.2375
C#CC(C)C(C)=O,0.2255
C#CC(C)C(N)=O,0.2724
CC(=O)C(C)C#N,0.2322
CC(C#N)C(N)=O,0.2773
N#CC(O)C(=N)N,0.2534
C#CC(O)C(N)=O,0.2669
N#CC(O)C(N)=O,0.2779
C#CC(N)C(N)=O,0.2595
C#CC([NH3+])C(=O)[O-],0.2663
N#CC(N)C(N)=O,0.2626
C#CC(=O)C(C)C,0.2046
CC(C)C(=O)C#N,0.208
C#CC(=O)C(C)O,0.1991
CC(O)C(=O)C#N,0.1925
CN(C)C(=N)C#N,0.1997
C#CC(=O)N(C)C,0.221
CN(C)C(=O)C#N,0.2211
CC(C)C(=O)C=O,0.1544
CC(O)C(=O)C=O,0.1579
CN(C)C(=N)C=O,0.1652
CN(C)C(=O)C=O,0.177
CC(C#N)N(C)C,0.2563
C#CC(C)C(C)C,0.3149
CC(C)C(C)C#N,0.3497
CC(C)C(N)C#N,0.296
C#CC(O)C(C)C,0.2948
CC(C)C(O)C#N,0.3105
CC(N)C(N)C#N,0.2587
C#CC(C)C(C)O,0.305
CC(O)C(C)C#N,0.3119
CC(O)C(N)C#N,0.2983
C#CC(O)C(C)O,0.2834
CC(O)C(O)C#N,0.2896
CC(C)C(C)C=O,0.2268
CC(C)C(O)C=O,0.2321
CC(C)N(C)C=O,0.2731
CC(O)C(C)C=O,0.2293
CC(O)C(O)C=O,0.2258
CC(=O)C(O)C=O,0.2051
CC(=O)C(C)C=O,0.2013
CC(C=O)C(N)=O,0.2073
CC(=O)N(C)C=N,0.235
CN(C=N)C(N)=O,0.2517
CC(=N)N(C)C=O,0.2361
CC(=O)N(C)C=O,0.2336
CN(C=O)C(=N)N,0.238
CN(C=O)C(N)=O,0.2498
NC(=O)C(O)C=O,0.2077
CN=C(N)C(C)=O,0.191
CN=C(N)C(N)=O,0.2169
C[NH+]=C(N)C(=O)[O-],0.1972
CC(=O)C(=O)CO,0.1612
CCC(=O)C(C)=O,0.158
CCC(=O)C(=N)N,0.1974
CCC(=O)C(N)=O,0.1788
CNC(=N)C(C)=O,0.1711
CNC(=[NH2+])C(=O)[O-],0.1971
CNC(=O)C(C)=O,0.1795
CNC(=O)C(N)=O,0.2117
COC(=O)C(C)=O,0.182
COC(=O)C(=N)N,0.2117
COC(=O)C(N)=O,0.2059
N=C(N)C(=O)CO,0.1973
NC(=O)C(=O)CO,0.1792
CC(C)C(=O)CO,0.2384
CC(O)C(=O)CO,0.2353
CCC(=O)C(C)C,0.2313
CCC(=O)C(C)O,0.2374
CCC(=O)N(C)C,0.27
CN(C)C(=O)CO,0.2698
CNC(=O)C(C)C,0.2787
CNC(=O)C(C)O,0.277
CNC(=O)N(C)C,0.2918
COC(=O)C(C)C,0.2823
COC(=O)C(C)N,0.2491
COC(=O)C(C)O,0.2695
COC(=O)N(C)C,0.2995
CC(=O)C(O)CO,0.2253
CC(C[NH3+])C(=O)[O-],0.1383
CC(=O)C(C)CO,0.2304
CC(CO)C(N)=O,0.2756
CCC(C)C(C)=O,0.23
CCC(C)C(N)=O,0.2774
CCC([NH3+])C(=O)[O-],0.2681
CCC(O)C(C)=O,0.2387
CCC(O)C(N)=O,0.2781
CCN(C)C(C)=O,0.2681
CCN(C)C(N)=O,0.2915
C[NH2+]C(C)C(=O)[O-],0.2661
COC(C)C(C)=O,0.2293
COC(C)C(N)=O,0.2744
NC(=O)C(O)CO,0.2657
[NH3+]C(CO)C(=O)[O-],0.2719
NC(C[NH3+])C(=O)[O-],0.2654
[NH3+]CC(O)C(=O)[O-],0.2659
CC(C)C(C)CO,0.3403
CC(C)C(O)CO,0.3184
CC(O)C(C)CO,0.3175
CC(O)C(O)CO,0.3214
CCC(C)C(C)C,0.3822
CCC(C)C(C)O,0.3293
CCC(O)C(C)C,0.3336
CCC(O)C(C)O,0.3192
COC(C)C(C)C,0.3314
COC(C)C(C)O,0.3248
C#CC1(C)CCC1,0.3059
CC1(C#N)CCC1,0.3361
CC1(C#N)CCN1,0.2702
C#CC1(C)CCO1,0.2807
CC1(C#N)CCO1,0.2852
C#CC1(C)COC1,0.2941
CC1(C#N)COC1,0.2909
N#CC1(N)CCC1,0.2934
N#CC1(N)CNC1,0.2632
N#CC1(N)COC1,0.2849
C#CC1(O)CCC1,0.2869
N#CC1(O)CCC1,0.3007
N#CC1(O)CNC1,0.2541
C#CC1(O)COC1,0.2733
N#CC1(O)COC1,0.2716
CC1(C=O)CCC1,0.2247
CC1(C=O)CCO1,0.2128
CC1(C=O)COC1,0.2245
O=CC1(O)CCC1,0.2304
O=CC1(O)COC1,0.2129
CC1(CO)CCC1,0.3367
CC1(CO)CCO1,0.3184
CC1(CO)COC1,0.3092
CCC1(C)CCC1,0.3582
CCC1(C)CCO1,0.3178
CCC1(C)COC1,0.3135
CCC1(O)CCC1,0.3219
CCC1(O)COC1,0.3117
COC1(C)CCC1,0.3257
COC1(C)COC1,0.3158
OCC1(O)CCC1,0.3108
OCC1(O)COC1,0.298
CC#CC1(C)CC1,0.2883
CC#CC1(C)CN1,0.2721
CC#CC1(C)CO1,0.2802
CC#CC1(O)CC1,0.2712
C#CCC1(C)CC1,0.3123
C#CCC1(C)CN1,0.2975
C#CCC1(C)CO1,0.3065
CC1(CC#N)CC1,0.3236
CC1(CC#N)CN1,0.2946
CC1(CC#N)CO1,0.31
C#CCC1(O)CC1,0.2942
N#CCC1(O)CC1,0.2989
